# Monto Carlo sim (Gaussian bias) with parallel MOSFETs,
#Run #, ro
1.89800000000000e+03,1.99602000000000e+02
1.89900000000000e+03,2.00144000000000e+02
1.90000000000000e+03,2.01534000000000e+02
1.90100000000000e+03,1.81164000000000e+02
1.90200000000000e+03,1.78985000000000e+02
1.90300000000000e+03,1.81089000000000e+02
1.90400000000000e+03,1.97440000000000e+02
1.90500000000000e+03,1.85055000000000e+02
1.90600000000000e+03,2.01537000000000e+02
1.90700000000000e+03,2.14693000000000e+02
1.90800000000000e+03,1.91982000000000e+02
1.90900000000000e+03,1.89694000000000e+02
1.91000000000000e+03,1.83729000000000e+02
1.91100000000000e+03,1.80685000000000e+02
1.91200000000000e+03,2.14693000000000e+02
1.91300000000000e+03,1.93516000000000e+02
1.91400000000000e+03,1.87982000000000e+02
1.91500000000000e+03,1.88494000000000e+02
1.91600000000000e+03,1.76965000000000e+02
1.91700000000000e+03,2.03340000000000e+02
1.91800000000000e+03,1.97766000000000e+02
1.91900000000000e+03,1.93875000000000e+02
1.92000000000000e+03,1.75822000000000e+02
1.92100000000000e+03,1.85618000000000e+02
1.92200000000000e+03,2.04135000000000e+02
1.92300000000000e+03,1.88212000000000e+02
1.92400000000000e+03,1.91052000000000e+02
1.92500000000000e+03,1.90291000000000e+02
1.92600000000000e+03,1.92475000000000e+02
1.92700000000000e+03,1.89545000000000e+02
1.92800000000000e+03,1.89601000000000e+02
1.92900000000000e+03,1.81421000000000e+02
1.93000000000000e+03,1.87487000000000e+02
1.93100000000000e+03,1.95885000000000e+02
1.93200000000000e+03,1.77543000000000e+02
1.93300000000000e+03,1.82473000000000e+02
1.93400000000000e+03,1.82443000000000e+02
1.93500000000000e+03,1.76559000000000e+02
1.93600000000000e+03,1.97891000000000e+02
1.93700000000000e+03,1.78598000000000e+02
1.93800000000000e+03,1.88661000000000e+02
1.93900000000000e+03,1.80839000000000e+02
1.94000000000000e+03,1.88500000000000e+02
1.94100000000000e+03,1.96968000000000e+02
1.94200000000000e+03,1.85180000000000e+02
1.94300000000000e+03,1.92959000000000e+02
1.94400000000000e+03,1.91340000000000e+02
1.94500000000000e+03,1.85289000000000e+02
1.94600000000000e+03,1.88759000000000e+02
1.94700000000000e+03,1.83512000000000e+02
1.94800000000000e+03,1.75592000000000e+02
1.94900000000000e+03,1.81952000000000e+02
1.95000000000000e+03,1.86656000000000e+02
1.95100000000000e+03,1.85497000000000e+02
1.95200000000000e+03,2.06863000000000e+02
1.95300000000000e+03,1.78941000000000e+02
1.95400000000000e+03,1.87350000000000e+02
1.95500000000000e+03,1.82321000000000e+02
1.95600000000000e+03,1.84285000000000e+02
1.95700000000000e+03,1.76079000000000e+02
1.95800000000000e+03,1.89426000000000e+02
1.95900000000000e+03,1.89514000000000e+02
1.96000000000000e+03,1.94664000000000e+02
1.96100000000000e+03,1.85037000000000e+02
1.96200000000000e+03,2.06858000000000e+02
1.96300000000000e+03,1.77505000000000e+02
1.96400000000000e+03,1.81331000000000e+02
1.96500000000000e+03,1.87905000000000e+02
1.96600000000000e+03,1.94988000000000e+02
1.96700000000000e+03,1.77782000000000e+02
1.96800000000000e+03,1.92578000000000e+02
1.96900000000000e+03,1.71402000000000e+02
1.97000000000000e+03,1.90545000000000e+02
1.97100000000000e+03,1.73897000000000e+02
1.97200000000000e+03,1.78303000000000e+02
1.97300000000000e+03,1.92845000000000e+02
1.97400000000000e+03,2.02790000000000e+02
1.97500000000000e+03,2.01662000000000e+02
1.97600000000000e+03,2.06642000000000e+02
1.97700000000000e+03,1.80938000000000e+02
1.97800000000000e+03,1.84822000000000e+02
1.97900000000000e+03,1.82720000000000e+02
1.98000000000000e+03,1.79335000000000e+02
1.98100000000000e+03,1.83912000000000e+02
1.98200000000000e+03,1.75356000000000e+02
1.98300000000000e+03,1.78377000000000e+02
1.98400000000000e+03,1.84775000000000e+02
1.98500000000000e+03,1.82097000000000e+02
1.98600000000000e+03,1.74712000000000e+02
1.98700000000000e+03,1.86854000000000e+02
1.98800000000000e+03,1.81759000000000e+02
1.98900000000000e+03,1.85195000000000e+02
1.99000000000000e+03,1.85051000000000e+02
1.99100000000000e+03,2.05633000000000e+02
1.99200000000000e+03,1.77121000000000e+02
1.99300000000000e+03,1.77877000000000e+02
1.99400000000000e+03,1.97219000000000e+02
1.99500000000000e+03,1.88276000000000e+02
1.99600000000000e+03,1.82902000000000e+02
1.99700000000000e+03,1.78384000000000e+02
1.99800000000000e+03,1.82429000000000e+02
1.99900000000000e+03,1.88325000000000e+02
2.00000000000000e+03,1.88189000000000e+02
2.00100000000000e+03,2.01772000000000e+02
2.00200000000000e+03,1.82191000000000e+02
2.00300000000000e+03,1.79823000000000e+02
2.00400000000000e+03,1.85401000000000e+02
2.00500000000000e+03,1.93130000000000e+02
2.00600000000000e+03,1.83864000000000e+02
2.00700000000000e+03,1.76350000000000e+02
2.00800000000000e+03,1.85595000000000e+02
2.00900000000000e+03,1.83525000000000e+02
2.01000000000000e+03,1.78914000000000e+02
2.01100000000000e+03,1.80100000000000e+02
2.01200000000000e+03,1.94811000000000e+02
2.01300000000000e+03,2.02001000000000e+02
2.01400000000000e+03,1.82999000000000e+02
2.01500000000000e+03,1.78053000000000e+02
2.01600000000000e+03,1.90026000000000e+02
2.01700000000000e+03,1.86826000000000e+02
2.01800000000000e+03,1.95042000000000e+02
2.01900000000000e+03,1.73753000000000e+02
2.02000000000000e+03,1.88678000000000e+02
2.02100000000000e+03,1.83838000000000e+02
2.02200000000000e+03,1.77577000000000e+02
2.02300000000000e+03,1.80017000000000e+02
2.02400000000000e+03,1.75083000000000e+02
2.02500000000000e+03,1.79531000000000e+02
2.02600000000000e+03,1.74864000000000e+02
2.02700000000000e+03,1.98190000000000e+02
2.02800000000000e+03,1.79764000000000e+02
2.02900000000000e+03,1.77010000000000e+02
2.03000000000000e+03,1.80659000000000e+02
2.03100000000000e+03,1.88494000000000e+02
2.03200000000000e+03,1.83068000000000e+02
2.03300000000000e+03,1.95999000000000e+02
2.03400000000000e+03,1.80410000000000e+02
2.03500000000000e+03,1.94958000000000e+02
2.03600000000000e+03,1.93960000000000e+02
2.03700000000000e+03,1.92387000000000e+02
2.03800000000000e+03,1.75848000000000e+02
2.03900000000000e+03,1.88896000000000e+02
2.04000000000000e+03,1.80780000000000e+02
2.04100000000000e+03,1.75642000000000e+02
2.04200000000000e+03,1.86156000000000e+02
2.04300000000000e+03,2.06441000000000e+02
2.04400000000000e+03,1.96212000000000e+02
2.04500000000000e+03,1.77873000000000e+02
2.04600000000000e+03,1.82606000000000e+02
2.04700000000000e+03,1.91618000000000e+02
2.04800000000000e+03,1.87780000000000e+02
2.04900000000000e+03,1.83276000000000e+02
2.05000000000000e+03,1.92965000000000e+02
2.05100000000000e+03,1.80857000000000e+02
2.05200000000000e+03,1.86853000000000e+02
2.05300000000000e+03,1.82520000000000e+02
2.05400000000000e+03,1.83768000000000e+02
2.05500000000000e+03,1.83294000000000e+02
2.05600000000000e+03,2.02887000000000e+02
2.05700000000000e+03,1.78783000000000e+02
2.05800000000000e+03,1.83403000000000e+02
2.05900000000000e+03,1.88347000000000e+02
2.06000000000000e+03,1.89893000000000e+02
2.06100000000000e+03,2.10998000000000e+02
2.06200000000000e+03,1.93199000000000e+02
2.06300000000000e+03,1.99970000000000e+02
2.06400000000000e+03,1.90609000000000e+02
2.06500000000000e+03,1.81500000000000e+02
2.06600000000000e+03,1.82620000000000e+02
2.06700000000000e+03,1.84536000000000e+02
2.06800000000000e+03,1.86800000000000e+02
2.06900000000000e+03,1.95111000000000e+02
2.07000000000000e+03,1.85559000000000e+02
2.07100000000000e+03,1.91570000000000e+02
2.07200000000000e+03,1.76955000000000e+02
2.07300000000000e+03,1.82755000000000e+02
2.07400000000000e+03,1.78790000000000e+02
2.07500000000000e+03,1.85679000000000e+02
2.07600000000000e+03,1.86450000000000e+02
2.07700000000000e+03,1.83245000000000e+02
2.07800000000000e+03,1.88240000000000e+02
2.07900000000000e+03,1.95534000000000e+02
2.08000000000000e+03,1.81648000000000e+02
2.08100000000000e+03,1.77059000000000e+02
2.08200000000000e+03,1.82238000000000e+02
2.08300000000000e+03,1.90800000000000e+02
2.08400000000000e+03,1.86628000000000e+02
2.08500000000000e+03,1.82475000000000e+02
2.08600000000000e+03,1.98533000000000e+02
2.08700000000000e+03,1.97891000000000e+02
2.08800000000000e+03,1.83549000000000e+02
2.08900000000000e+03,1.81030000000000e+02
2.09000000000000e+03,1.81999000000000e+02
2.09100000000000e+03,1.92156000000000e+02
2.09200000000000e+03,1.89307000000000e+02
2.09300000000000e+03,1.84254000000000e+02
2.09400000000000e+03,1.80078000000000e+02
2.09500000000000e+03,2.00866000000000e+02
2.09600000000000e+03,1.84525000000000e+02
2.09700000000000e+03,1.83850000000000e+02
2.09800000000000e+03,1.94599000000000e+02
2.09900000000000e+03,1.89782000000000e+02
2.10000000000000e+03,1.81950000000000e+02
2.10100000000000e+03,1.83352000000000e+02
2.10200000000000e+03,1.76106000000000e+02
2.10300000000000e+03,1.78032000000000e+02
2.10400000000000e+03,1.87057000000000e+02
2.10500000000000e+03,1.73717000000000e+02
2.10600000000000e+03,2.00561000000000e+02
2.10700000000000e+03,1.85639000000000e+02
2.10800000000000e+03,1.82031000000000e+02
2.10900000000000e+03,1.82990000000000e+02
2.11000000000000e+03,1.97631000000000e+02
2.11100000000000e+03,2.00917000000000e+02
2.11200000000000e+03,1.76909000000000e+02
2.11300000000000e+03,1.80046000000000e+02
2.11400000000000e+03,1.84974000000000e+02
2.11500000000000e+03,1.92129000000000e+02
2.11600000000000e+03,1.97179000000000e+02
2.11700000000000e+03,1.73736000000000e+02
2.11800000000000e+03,1.93907000000000e+02
2.11900000000000e+03,1.85175000000000e+02
2.12000000000000e+03,1.86420000000000e+02
2.12100000000000e+03,1.75575000000000e+02
2.12200000000000e+03,1.86063000000000e+02
2.12300000000000e+03,1.74089000000000e+02
2.12400000000000e+03,1.87135000000000e+02
2.12500000000000e+03,1.77105000000000e+02
2.12600000000000e+03,2.01607000000000e+02
2.12700000000000e+03,1.83489000000000e+02
2.12800000000000e+03,1.91391000000000e+02
2.12900000000000e+03,1.91932000000000e+02
2.13000000000000e+03,1.74238000000000e+02
2.13100000000000e+03,1.78942000000000e+02
2.13200000000000e+03,1.82169000000000e+02
2.13300000000000e+03,1.80591000000000e+02
2.13400000000000e+03,2.07022000000000e+02
2.13500000000000e+03,2.10810000000000e+02
2.13600000000000e+03,1.82590000000000e+02
2.13700000000000e+03,1.91530000000000e+02
2.13800000000000e+03,1.86333000000000e+02
2.13900000000000e+03,1.78229000000000e+02
2.14000000000000e+03,1.86261000000000e+02
2.14100000000000e+03,2.14015000000000e+02
2.14200000000000e+03,2.14601000000000e+02
2.14300000000000e+03,1.88000000000000e+02
2.14400000000000e+03,1.75343000000000e+02
2.14500000000000e+03,1.88386000000000e+02
2.14600000000000e+03,1.81018000000000e+02
2.14700000000000e+03,1.81343000000000e+02
2.14800000000000e+03,1.92565000000000e+02
2.14900000000000e+03,1.82458000000000e+02
2.15000000000000e+03,1.86348000000000e+02
2.15100000000000e+03,1.78625000000000e+02
2.15200000000000e+03,1.91694000000000e+02
2.15300000000000e+03,2.14693000000000e+02
2.15400000000000e+03,2.06461000000000e+02
2.15500000000000e+03,1.91885000000000e+02
2.15600000000000e+03,1.83658000000000e+02
2.15700000000000e+03,1.77450000000000e+02
2.15800000000000e+03,1.83602000000000e+02
2.15900000000000e+03,1.84518000000000e+02
2.16000000000000e+03,1.90620000000000e+02
2.16100000000000e+03,1.83731000000000e+02
2.16200000000000e+03,2.02640000000000e+02
2.16300000000000e+03,1.80212000000000e+02
2.16400000000000e+03,1.95859000000000e+02
2.16500000000000e+03,1.89477000000000e+02
2.16600000000000e+03,1.76086000000000e+02
2.16700000000000e+03,1.81114000000000e+02
2.16800000000000e+03,1.78460000000000e+02
2.16900000000000e+03,1.89975000000000e+02
2.17000000000000e+03,1.92546000000000e+02
2.17100000000000e+03,1.89552000000000e+02
2.17200000000000e+03,1.89360000000000e+02
2.17300000000000e+03,1.86582000000000e+02
2.17400000000000e+03,1.86871000000000e+02
2.17500000000000e+03,1.81779000000000e+02
2.17600000000000e+03,2.04735000000000e+02
2.17700000000000e+03,1.76901000000000e+02
2.17800000000000e+03,1.76342000000000e+02
2.17900000000000e+03,1.99540000000000e+02
2.18000000000000e+03,1.85048000000000e+02
2.18100000000000e+03,1.89201000000000e+02
2.18200000000000e+03,2.11784000000000e+02
2.18300000000000e+03,1.88332000000000e+02
2.18400000000000e+03,1.79111000000000e+02
2.18500000000000e+03,1.77868000000000e+02
2.18600000000000e+03,1.80167000000000e+02
2.18700000000000e+03,1.84684000000000e+02
2.18800000000000e+03,1.88751000000000e+02
2.18900000000000e+03,1.94829000000000e+02
2.19000000000000e+03,2.01636000000000e+02
2.19100000000000e+03,1.78368000000000e+02
2.19200000000000e+03,1.79158000000000e+02
2.19300000000000e+03,1.86942000000000e+02
2.19400000000000e+03,1.92065000000000e+02
2.19500000000000e+03,1.86431000000000e+02
2.19600000000000e+03,1.91473000000000e+02
2.19700000000000e+03,1.82017000000000e+02
2.19800000000000e+03,1.96439000000000e+02
2.19900000000000e+03,1.76422000000000e+02
2.20000000000000e+03,1.87412000000000e+02
2.20100000000000e+03,1.75711000000000e+02
2.20200000000000e+03,1.86438000000000e+02
2.20300000000000e+03,1.76999000000000e+02
2.20400000000000e+03,1.95248000000000e+02
2.20500000000000e+03,1.83215000000000e+02
2.20600000000000e+03,1.80716000000000e+02
2.20700000000000e+03,1.86641000000000e+02
2.20800000000000e+03,1.90618000000000e+02
2.20900000000000e+03,1.88623000000000e+02
2.21000000000000e+03,1.83026000000000e+02
2.21100000000000e+03,2.14693000000000e+02
2.21200000000000e+03,2.12104000000000e+02
2.21300000000000e+03,1.82414000000000e+02
2.21400000000000e+03,1.77161000000000e+02
2.21500000000000e+03,1.80783000000000e+02
2.21600000000000e+03,1.88002000000000e+02
2.21700000000000e+03,2.03023000000000e+02
2.21800000000000e+03,1.84398000000000e+02
2.21900000000000e+03,1.79580000000000e+02
2.22000000000000e+03,1.81162000000000e+02
2.22100000000000e+03,1.91017000000000e+02
2.22200000000000e+03,1.82302000000000e+02
2.22300000000000e+03,1.83535000000000e+02
2.22400000000000e+03,1.82475000000000e+02
2.22500000000000e+03,1.78627000000000e+02
2.22600000000000e+03,1.94012000000000e+02
2.22700000000000e+03,2.14693000000000e+02
2.22800000000000e+03,1.81032000000000e+02
2.22900000000000e+03,1.88873000000000e+02
2.23000000000000e+03,2.01636000000000e+02
2.23100000000000e+03,1.86269000000000e+02
2.23200000000000e+03,1.80251000000000e+02
2.23300000000000e+03,1.92097000000000e+02
2.23400000000000e+03,1.85219000000000e+02
2.23500000000000e+03,1.80182000000000e+02
2.23600000000000e+03,1.72899000000000e+02
2.23700000000000e+03,1.88911000000000e+02
2.23800000000000e+03,1.84124000000000e+02
2.23900000000000e+03,1.75232000000000e+02
2.24000000000000e+03,1.93206000000000e+02
2.24100000000000e+03,1.90349000000000e+02
2.24200000000000e+03,1.83567000000000e+02
2.24300000000000e+03,1.88315000000000e+02
2.24400000000000e+03,2.06387000000000e+02
2.24500000000000e+03,1.99570000000000e+02
2.24600000000000e+03,1.96003000000000e+02
2.24700000000000e+03,2.12207000000000e+02
2.24800000000000e+03,2.12067000000000e+02
2.24900000000000e+03,1.93651000000000e+02
2.25000000000000e+03,1.85971000000000e+02
2.25100000000000e+03,1.83065000000000e+02
2.25200000000000e+03,1.96829000000000e+02
2.25300000000000e+03,1.85029000000000e+02
2.25400000000000e+03,1.84007000000000e+02
2.25500000000000e+03,1.81817000000000e+02
2.25600000000000e+03,1.82743000000000e+02
2.25700000000000e+03,1.79634000000000e+02
2.25800000000000e+03,1.75510000000000e+02
2.25900000000000e+03,1.95747000000000e+02
2.26000000000000e+03,1.83731000000000e+02
2.26100000000000e+03,1.98152000000000e+02
2.26200000000000e+03,1.98896000000000e+02
2.26300000000000e+03,1.86602000000000e+02
2.26400000000000e+03,1.88152000000000e+02
2.26500000000000e+03,1.83240000000000e+02
2.26600000000000e+03,1.78791000000000e+02
2.26700000000000e+03,1.80525000000000e+02
2.26800000000000e+03,1.84133000000000e+02
2.26900000000000e+03,1.81382000000000e+02
2.27000000000000e+03,1.92893000000000e+02
2.27100000000000e+03,1.77554000000000e+02
2.27200000000000e+03,1.85916000000000e+02
2.27300000000000e+03,1.85767000000000e+02
2.27400000000000e+03,1.83562000000000e+02
2.27500000000000e+03,1.78518000000000e+02
2.27600000000000e+03,1.83649000000000e+02
2.27700000000000e+03,1.78930000000000e+02
2.27800000000000e+03,1.75152000000000e+02
2.27900000000000e+03,1.95017000000000e+02
2.28000000000000e+03,1.81551000000000e+02
2.28100000000000e+03,1.84265000000000e+02
2.28200000000000e+03,1.80123000000000e+02
2.28300000000000e+03,1.83536000000000e+02
2.28400000000000e+03,1.81276000000000e+02
2.28500000000000e+03,1.84469000000000e+02
2.28600000000000e+03,2.07346000000000e+02
2.28700000000000e+03,1.78225000000000e+02
2.28800000000000e+03,1.84871000000000e+02
2.28900000000000e+03,1.76642000000000e+02
2.29000000000000e+03,1.86547000000000e+02
2.29100000000000e+03,1.96143000000000e+02
2.29200000000000e+03,1.82318000000000e+02
2.29300000000000e+03,1.87768000000000e+02
2.29400000000000e+03,1.85467000000000e+02
2.29500000000000e+03,1.81515000000000e+02
2.29600000000000e+03,1.88384000000000e+02
2.29700000000000e+03,1.85485000000000e+02
2.29800000000000e+03,1.80703000000000e+02
2.29900000000000e+03,1.81785000000000e+02
2.30000000000000e+03,1.81282000000000e+02
2.30100000000000e+03,1.74354000000000e+02
2.30200000000000e+03,2.14693000000000e+02
2.30300000000000e+03,1.98293000000000e+02
2.30400000000000e+03,1.78562000000000e+02
2.30500000000000e+03,1.78111000000000e+02
2.30600000000000e+03,1.78546000000000e+02
2.30700000000000e+03,1.96457000000000e+02
2.30800000000000e+03,1.82814000000000e+02
2.30900000000000e+03,1.74333000000000e+02
2.31000000000000e+03,1.79003000000000e+02
2.31100000000000e+03,1.81669000000000e+02
2.31200000000000e+03,1.85935000000000e+02
2.31300000000000e+03,2.04193000000000e+02
2.31400000000000e+03,1.78101000000000e+02
2.31500000000000e+03,1.83475000000000e+02
2.31600000000000e+03,1.85849000000000e+02
2.31700000000000e+03,1.78647000000000e+02
2.31800000000000e+03,1.80949000000000e+02
2.31900000000000e+03,1.82489000000000e+02
2.32000000000000e+03,1.85927000000000e+02
2.32100000000000e+03,1.93054000000000e+02
2.32200000000000e+03,1.84900000000000e+02
2.32300000000000e+03,1.85946000000000e+02
2.32400000000000e+03,1.90685000000000e+02
2.32500000000000e+03,1.92800000000000e+02
2.32600000000000e+03,1.83636000000000e+02
2.32700000000000e+03,1.94300000000000e+02
2.32800000000000e+03,1.80768000000000e+02
2.32900000000000e+03,1.80531000000000e+02
2.33000000000000e+03,1.98324000000000e+02
2.33100000000000e+03,1.89381000000000e+02
2.33200000000000e+03,1.81561000000000e+02
2.33300000000000e+03,2.03161000000000e+02
2.33400000000000e+03,1.76386000000000e+02
2.33500000000000e+03,1.86431000000000e+02
2.33600000000000e+03,2.04580000000000e+02
2.33700000000000e+03,1.78459000000000e+02
2.33800000000000e+03,1.81351000000000e+02
2.33900000000000e+03,2.03818000000000e+02
2.34000000000000e+03,1.94717000000000e+02
2.34100000000000e+03,1.81281000000000e+02
2.34200000000000e+03,1.89973000000000e+02
2.34300000000000e+03,2.08314000000000e+02
2.34400000000000e+03,1.84116000000000e+02
2.34500000000000e+03,1.77397000000000e+02
2.34600000000000e+03,1.89568000000000e+02
2.34700000000000e+03,1.84285000000000e+02
2.34800000000000e+03,1.86979000000000e+02
2.34900000000000e+03,1.86575000000000e+02
2.35000000000000e+03,1.91374000000000e+02
2.35100000000000e+03,1.88566000000000e+02
2.35200000000000e+03,1.83556000000000e+02
2.35300000000000e+03,1.83816000000000e+02
2.35400000000000e+03,1.90262000000000e+02
2.35500000000000e+03,1.90423000000000e+02
2.35600000000000e+03,1.80847000000000e+02
2.35700000000000e+03,1.85002000000000e+02
2.35800000000000e+03,1.90840000000000e+02
2.35900000000000e+03,1.73901000000000e+02
2.36000000000000e+03,1.75085000000000e+02
2.36100000000000e+03,1.88040000000000e+02
2.36200000000000e+03,1.81944000000000e+02
2.36300000000000e+03,1.74099000000000e+02
2.36400000000000e+03,1.80857000000000e+02
2.36500000000000e+03,2.01808000000000e+02
2.36600000000000e+03,1.87603000000000e+02
2.36700000000000e+03,1.78292000000000e+02
2.36800000000000e+03,1.75124000000000e+02
2.36900000000000e+03,1.81566000000000e+02
2.37000000000000e+03,1.80822000000000e+02
2.37100000000000e+03,1.78278000000000e+02
2.37200000000000e+03,1.97779000000000e+02
2.37300000000000e+03,1.81495000000000e+02
2.37400000000000e+03,2.02817000000000e+02
2.37500000000000e+03,1.78512000000000e+02
2.37600000000000e+03,1.81051000000000e+02
2.37700000000000e+03,1.79287000000000e+02
2.37800000000000e+03,2.01540000000000e+02
2.37900000000000e+03,1.87643000000000e+02
2.38000000000000e+03,1.81967000000000e+02
2.38100000000000e+03,1.92470000000000e+02
2.38200000000000e+03,1.91873000000000e+02
2.38300000000000e+03,1.83753000000000e+02
2.38400000000000e+03,1.76485000000000e+02
2.38500000000000e+03,1.85170000000000e+02
2.38600000000000e+03,1.78007000000000e+02
2.38700000000000e+03,1.83058000000000e+02
2.38800000000000e+03,1.95977000000000e+02
2.38900000000000e+03,2.13227000000000e+02
2.39000000000000e+03,1.76909000000000e+02
2.39100000000000e+03,1.86134000000000e+02
2.39200000000000e+03,1.81213000000000e+02
2.39300000000000e+03,1.82774000000000e+02
2.39400000000000e+03,1.78214000000000e+02
2.39500000000000e+03,1.91283000000000e+02
2.39600000000000e+03,1.71866000000000e+02
2.39700000000000e+03,1.87847000000000e+02
2.39800000000000e+03,1.97424000000000e+02
2.39900000000000e+03,1.79689000000000e+02
2.40000000000000e+03,2.03374000000000e+02
2.40100000000000e+03,1.82398000000000e+02
2.40200000000000e+03,1.87229000000000e+02
2.40300000000000e+03,1.86253000000000e+02
2.40400000000000e+03,2.01208000000000e+02
2.40500000000000e+03,1.81293000000000e+02
2.40600000000000e+03,1.74597000000000e+02
2.40700000000000e+03,1.93103000000000e+02
2.40800000000000e+03,1.74671000000000e+02
2.40900000000000e+03,1.87537000000000e+02
2.41000000000000e+03,1.78319000000000e+02
2.41100000000000e+03,1.81171000000000e+02
2.41200000000000e+03,1.90436000000000e+02
2.41300000000000e+03,1.88370000000000e+02
2.41400000000000e+03,1.76282000000000e+02
2.41500000000000e+03,1.83442000000000e+02
2.41600000000000e+03,1.80335000000000e+02
2.41700000000000e+03,1.88750000000000e+02
2.41800000000000e+03,1.88411000000000e+02
2.41900000000000e+03,1.91655000000000e+02
2.42000000000000e+03,1.74891000000000e+02
2.42100000000000e+03,1.76777000000000e+02
2.42200000000000e+03,2.06507000000000e+02
2.42300000000000e+03,1.99062000000000e+02
2.42400000000000e+03,1.86320000000000e+02
2.42500000000000e+03,1.81646000000000e+02
2.42600000000000e+03,1.88267000000000e+02
2.42700000000000e+03,1.80791000000000e+02
2.42800000000000e+03,1.85884000000000e+02
2.42900000000000e+03,1.92273000000000e+02
2.43000000000000e+03,1.75140000000000e+02
2.43100000000000e+03,1.79273000000000e+02
2.43200000000000e+03,1.73458000000000e+02
2.43300000000000e+03,1.79843000000000e+02
2.43400000000000e+03,1.76419000000000e+02
2.43500000000000e+03,1.83880000000000e+02
2.43600000000000e+03,1.81645000000000e+02
2.43700000000000e+03,1.91559000000000e+02
2.43800000000000e+03,2.07860000000000e+02
2.43900000000000e+03,1.84542000000000e+02
2.44000000000000e+03,1.88491000000000e+02
2.44100000000000e+03,2.08444000000000e+02
2.44200000000000e+03,2.05712000000000e+02
2.44300000000000e+03,1.90588000000000e+02
2.44400000000000e+03,1.88146000000000e+02
2.44500000000000e+03,1.82443000000000e+02
2.44600000000000e+03,1.84615000000000e+02
2.44700000000000e+03,2.01438000000000e+02
2.44800000000000e+03,1.82653000000000e+02
2.44900000000000e+03,1.84064000000000e+02
2.45000000000000e+03,1.85719000000000e+02
2.45100000000000e+03,1.86102000000000e+02
2.45200000000000e+03,1.81309000000000e+02
2.45300000000000e+03,1.95978000000000e+02
2.45400000000000e+03,1.81501000000000e+02
2.45500000000000e+03,1.82221000000000e+02
2.45600000000000e+03,1.85135000000000e+02
2.45700000000000e+03,1.83988000000000e+02
2.45800000000000e+03,1.88822000000000e+02
2.45900000000000e+03,1.93668000000000e+02
2.46000000000000e+03,1.88933000000000e+02
2.46100000000000e+03,1.79434000000000e+02
2.46200000000000e+03,1.75790000000000e+02
2.46300000000000e+03,1.87010000000000e+02
2.46400000000000e+03,2.01152000000000e+02
2.46500000000000e+03,1.76809000000000e+02
2.46600000000000e+03,1.89234000000000e+02
2.46700000000000e+03,1.81369000000000e+02
2.46800000000000e+03,2.14693000000000e+02
2.46900000000000e+03,1.76646000000000e+02
2.47000000000000e+03,1.86690000000000e+02
2.47100000000000e+03,1.75796000000000e+02
2.47200000000000e+03,1.81292000000000e+02
2.47300000000000e+03,2.03963000000000e+02
2.47400000000000e+03,1.78570000000000e+02
2.47500000000000e+03,1.81510000000000e+02
2.47600000000000e+03,1.73695000000000e+02
2.47700000000000e+03,2.14131000000000e+02
2.47800000000000e+03,1.88662000000000e+02
2.47900000000000e+03,1.92735000000000e+02
2.48000000000000e+03,1.89970000000000e+02
2.48100000000000e+03,1.90915000000000e+02
2.48200000000000e+03,2.12692000000000e+02
2.48300000000000e+03,1.86553000000000e+02
2.48400000000000e+03,1.84609000000000e+02
2.48500000000000e+03,1.86525000000000e+02
2.48600000000000e+03,2.03075000000000e+02
2.48700000000000e+03,1.87463000000000e+02
2.48800000000000e+03,2.06110000000000e+02
2.48900000000000e+03,1.83398000000000e+02
2.49000000000000e+03,2.01596000000000e+02
2.49100000000000e+03,1.95564000000000e+02
2.49200000000000e+03,1.83297000000000e+02
2.49300000000000e+03,1.86571000000000e+02
2.49400000000000e+03,1.85685000000000e+02
2.49500000000000e+03,1.88413000000000e+02
2.49600000000000e+03,1.86902000000000e+02
2.49700000000000e+03,1.92930000000000e+02
2.49800000000000e+03,1.80093000000000e+02
2.49900000000000e+03,2.03665000000000e+02
2.50000000000000e+03,1.99023000000000e+02
2.50100000000000e+03,2.02291000000000e+02
2.50200000000000e+03,1.78719000000000e+02
2.50300000000000e+03,1.93869000000000e+02
2.50400000000000e+03,2.13284000000000e+02
2.50500000000000e+03,2.05441000000000e+02
2.50600000000000e+03,1.87119000000000e+02
2.50700000000000e+03,1.78545000000000e+02
2.50800000000000e+03,1.83621000000000e+02
2.50900000000000e+03,1.87526000000000e+02
2.51000000000000e+03,1.91434000000000e+02
2.51100000000000e+03,1.78303000000000e+02
2.51200000000000e+03,1.87944000000000e+02
2.51300000000000e+03,2.00742000000000e+02
2.51400000000000e+03,1.93188000000000e+02
2.51500000000000e+03,1.85166000000000e+02
2.51600000000000e+03,1.80817000000000e+02
2.51700000000000e+03,1.85839000000000e+02
2.51800000000000e+03,1.83814000000000e+02
2.51900000000000e+03,1.77511000000000e+02
2.52000000000000e+03,1.83680000000000e+02
2.52100000000000e+03,1.86725000000000e+02
2.52200000000000e+03,1.75592000000000e+02
2.52300000000000e+03,1.86831000000000e+02
2.52400000000000e+03,1.84535000000000e+02
2.52500000000000e+03,1.83759000000000e+02
2.52600000000000e+03,1.79685000000000e+02
2.52700000000000e+03,1.84944000000000e+02
2.52800000000000e+03,1.83741000000000e+02
2.52900000000000e+03,1.82963000000000e+02
2.53000000000000e+03,1.74505000000000e+02
2.53100000000000e+03,1.87442000000000e+02
